Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean
ENSMUSG00000022724.16	Riox2	1.77416391689846	1.44669508858419	1.59437048613271	1.58091504778198	1.57620389917044	1.59066174293812
ENSMUSG00000026034.18	Clk1	3.11613469551423	3.86326285397575	3.06046177520895	3.26667751385324	3.53488649754231	3.04945053853763
ENSMUSG00000036270.17	Edc4	2.62179041641399	3.00776482234285	2.93347030748964	2.77214146476047	2.93420146327433	2.98440873705725
ENSMUSG00000022387.18	Brd1	2.16921857224428	2.58481602391213	2.44880111977804	2.16197575079956	2.46975006673753	2.43725928630206
ENSMUSG00000031458.9	Coprs	0.715630490346033	-0.0377454366913624	0.375221238363004	0.711232939118054	0.495293464444307	0.568810864971594
ENSMUSG00000024927.9	Rela	2.4368510477789	3.00141949519449	2.86257459529766	2.64005908262337	2.82822500074918	2.88504919231257
ENSMUSG00000062580.10	Timm17a	3.89207367343608	3.55576886353171	3.68222992472888	3.67841982713627	3.61757536231601	3.64170346965765
ENSMUSG00000021606.9	Ndufs6	7.09898069238073	6.69431578911177	6.84568731306593	6.96064954275741	6.81405211357405	6.93580439178884
ENSMUSG00000020277.11	Pfkl	0.429911963071866	-0.0893806564177915	0.383617469502746	0.502756112618209	0.0133579822836829	0.234018162866194
ENSMUSG00000079509.11	Zfx	1.46358097458738	1.90641702837778	1.47064937082744	1.43292924943143	1.6885375818432	1.38655170679784
ENSMUSG00000034220.8	Gpc1	5.84894802127273	5.39584691830801	5.60339934871964	5.69195451655013	5.54654256674276	5.63732515832007
ENSMUSG00000005610.18	Eif4g2	6.1563678648409	5.82459312786233	6.0140874757806	6.10793972349963	5.95209985282773	6.0071095276506
ENSMUSG00000057236.11	Rbbp4	2.56520365095224	2.85433596586433	2.79801182139748	2.63239894592236	2.81508978602311	2.89289991148114
ENSMUSG00000037851.14	Iars	4.14167950343108	4.50724058287741	4.31849155338713	4.24666017996318	4.28346524386796	4.33469427222841
ENSMUSG00000031897.10	Psmb10	2.26593353451623	1.65340715608811	2.11352786204368	2.04789585021254	1.88545770096572	2.04035150271853
ENSMUSG00000047547.15	Cltb	4.13973587688963	4.59084800211372	4.57674957101159	4.36562268048856	4.4248316044519	4.65529596133605
ENSMUSG00000003154.16	Foxj2	3.05556273495111	3.51966996091659	3.34702025867446	3.1100755076745	3.34672372267027	3.33225306650294
ENSMUSG00000064120.15	Mocs1	2.28002079377435	3.37760740495272	2.93672643573581	2.50566073755705	2.75166171956852	2.87269416099064
ENSMUSG00000031631.16	Cfap97	1.60385650046057	2.06861062068047	1.72703523275226	1.8207316783611	2.0301331477439	1.76275151718066
ENSMUSG00000001467.6	Cyp51	0.378662042562201	-0.31452745720884	-0.0264763043028313	0.187428815128193	-0.0915951060505158	-0.0328337837453017
ENSMUSG00000031824.16	6430548M08Rik	2.45258520033949	3.34535049251561	2.92934427706632	2.67374826692295	3.11921756952369	2.81260514647438
ENSMUSG00000009471.5	Myod1	3.47827628370199	0.863538578552342	4.07875906902218	3.2740670161943	2.49861305806123	4.2708027277939
ENSMUSG00000030733.11	Sh2b1	4.31352925502727	3.82376676864437	4.35998035418484	4.35325189234518	4.03726432956131	4.33022412117395
ENSMUSG00000047371.8	Zfp768	3.90286160541756	3.44953883781216	3.77892984710239	3.94103586218469	3.76547339805126	3.84976910829777
ENSMUSG00000021143.11	Pacs2	3.0931261559503	2.78031599732576	2.94847147735272	3.05946790150216	2.85295292158649	2.89318183673984
ENSMUSG00000020009.14	Ifngr1	3.14908283494009	3.70544879089042	3.32244219809867	3.03614088694625	3.19249518757241	3.2808975040665
ENSMUSG00000049225.15	Pdp1	3.76864650558427	2.90636954173822	3.65342257765106	3.96144036396765	3.60218051238763	3.73269732407581
ENSMUSG00000025464.16	Paox	-0.0889878497920864	0.700676854911539	0.362242088426776	0.0557342081220425	0.323546893107433	0.391027091986197
ENSMUSG00000052135.9	Foxo6	1.99693264341124	-0.596478992529809	0.703395252178764	0.144755809644642	-0.186523960624513	-0.329549710995058
ENSMUSG00000028426.11	Rad23b	4.92328334751123	5.50566959329645	5.39760957653723	5.03806240029731	5.26239495936075	5.44806681319178
ENSMUSG00000042043.7	Tbca	4.51428645139335	4.09309426896122	4.28936539153802	4.32001755509165	4.18205929954128	4.27712203445917
ENSMUSG00000032330.8	Cox7a2	7.01042447207852	6.61491599163617	6.72224318578993	6.8945449597578	6.78863793265242	6.87857159272456
ENSMUSG00000038696.15	Mapkap1	3.14122102359537	2.78115084404987	2.98476501120238	3.11446089729384	2.87431269367844	3.01642548001578
ENSMUSG00000042558.17	Adprs	1.50343153223492	2.39695280079835	1.89227697566681	1.88307418466514	1.99853396396298	1.97715877269104
ENSMUSG00000037022.4	Mmaa	1.75863917407318	1.28937830800552	1.45488024401421	1.45857948194623	1.27246017644941	1.3484947904803
ENSMUSG00000060519.12	Tor3a	0.841146400513697	1.63445654519405	1.32054974095206	0.954716129466744	1.45729772321455	1.51780581332279
ENSMUSG00000032834.12	Pwp2	2.31722372333548	2.89460613877983	2.70891159668098	2.53203564111074	2.75489017072629	2.83062179118445
ENSMUSG00000059796.17	Eif4a1	4.45234290025902	5.08103831883371	5.06135329875697	4.6124945542896	4.93374372426927	5.1513253149492
ENSMUSG00000029536.9	Gatc	4.17945573441493	3.8747195504256	3.95616633355123	4.1188720941662	3.85621710863038	3.95029361299565
ENSMUSG00000027601.14	Mtfr1	2.96860621562739	2.57017932736339	2.81274973970173	2.87103655473007	2.78279551763257	2.76081078007163
ENSMUSG00000051469.15	Zfp24	2.96791743899784	2.54861124531276	2.50970529490546	2.74443058648906	2.56742928789207	2.52267569955332
ENSMUSG00000056537.12	Rlim	1.29923910128177	2.0172747798279	1.40695101778219	1.31107756712954	1.85469985704368	1.39810762923663
ENSMUSG00000019802.14	Sec63	2.1526379681903	2.49389562004719	2.42514756477927	2.38123956033977	2.47509160624536	2.45629878636031
ENSMUSG00000037640.16	Zfp60	0.0237455270872268	0.854997572537759	-0.0635480436203676	0.06523673198688	0.136499089938481	-0.00091073839007616
ENSMUSG00000022201.17	Zfr	3.33887664921401	3.81677410764764	3.52058437502699	3.46916661065932	3.76490623355396	3.56305783163833
ENSMUSG00000010277.8	2610507B11Rik	5.85655196116974	5.37601490283137	5.52699196757382	5.75024659876489	5.66275729511178	5.53938389953359
ENSMUSG00000022803.13	Popdc2	4.50446115394689	3.83187005488056	4.19418742625169	4.48296360325081	4.015893757144	4.21087075211434
ENSMUSG00000018707.14	Dync1h1	3.45358349638014	3.9889736502332	3.81182809457736	3.52615935490886	3.87229273430012	3.72835000806497
ENSMUSG00000038240.14	Pdss2	1.83370832967298	1.34382975880411	1.5454627980575	1.71045748421723	1.57387167853969	1.55587327475482
ENSMUSG00000034639.8	Setmar	1.16882214449935	0.364723252804217	0.755299775874113	1.10906874296528	0.601340971304205	0.614745128293747
ENSMUSG00000020346.17	Mgat1	3.10219153004323	2.74233001694287	2.92136150239043	3.06204745786275	2.95365153282267	2.94610024648088
ENSMUSG00000034110.9	Kctd7	0.112961958830146	-0.969465570829972	0.0131294504363076	-0.0703387956490933	-0.35814607004383	0.0660731716691006
ENSMUSG00000024726.11	Carnmt1	5.36045945970101	4.90440559179616	5.05058510349796	5.09003919674135	4.91841913850798	5.02234911051452
ENSMUSG00000073802.6	Cdkn2b	0.451717953482937	-1.08399161226529	-0.309081235273185	-0.233629144360033	-0.835765919238292	-0.355924934143296
ENSMUSG00000006169.21	Clint1	2.80656658681636	3.21968815712535	3.06419892561558	2.94622099560648	3.02508853344464	3.11352367678256
ENSMUSG00000006127.10	Inpp5k	2.37993735562703	2.71605776612761	2.67766225511964	2.56399259804061	2.61555385199733	2.62784661098009
ENSMUSG00000063882.13	Uqcrh	7.78162308727773	7.39355753869544	7.50591080081191	7.61662833254236	7.52009991585298	7.55251639215805
ENSMUSG00000063884.7	Ptcd3	3.12218483161077	2.81786918687296	2.80314947487044	2.91406071049779	2.84811991602459	2.77717232157636
ENSMUSG00000023094.15	Msrb2	3.27322538128201	2.78702488257002	2.85688260303113	3.04788758246282	2.73163380188372	2.67626480300414
ENSMUSG00000035399.13	Oser1	2.596429953014	3.77000504628814	2.91618054739459	2.70170528392487	3.17091175426495	3.19446290773661
ENSMUSG00000004567.17	Mcoln1	1.82610733298147	2.12928488126556	1.9265085772171	2.07325738998974	2.08361617176032	2.02615406827462
ENSMUSG00000022186.15	Oxct1	6.87397358653574	6.31854063238112	6.51156209918462	6.63047865910432	6.46336610792443	6.38680101795777
ENSMUSG00000048154.18	Kmt2d	2.04608984090674	2.61923157998096	2.32888970617368	2.08490390824353	2.37342094497122	2.08481027207309
ENSMUSG00000052566.9	Hook2	0.181933607817486	0.950190944238839	0.726994319528236	0.653802779694086	0.858553973568898	0.993970383733032
ENSMUSG00000022000.12	Zc3h13	1.75198271604737	2.20771181899473	1.69629249123503	1.83157776388018	2.04857543619569	1.68109487528189
ENSMUSG00000090015.9	Gm15446	1.36679969911672	3.40102353700785	1.41016664689164	2.01485973553934	2.42449381093773	1.86780876044261
ENSMUSG00000008730.18	Hipk1	2.60472156458103	3.18766939456164	2.59906646286778	2.55936473358607	2.79355906134467	2.59421065557967
ENSMUSG00000042462.5	Dctpp1	3.96408348089834	3.5036471398437	3.71368112282379	3.96298298006748	3.70612454710562	3.87833040705572
ENSMUSG00000054452.11	Tle5	7.63793022845541	7.26909652687815	7.51298946874476	7.58746392606215	7.464984455147	7.50482522819933
ENSMUSG00000050930.6	Map10	-0.416674844872154	0.803534958755214	-0.0677171685192593	-0.218351696029901	0.144967819346427	-0.0141389191658728
ENSMUSG00000039840.9	Epg5	1.92960756363437	2.66340328166329	2.21439421065687	1.99078129544638	2.35323663553429	2.25902867411062
ENSMUSG00000024150.13	Mcfd2	3.40323257483974	3.07952494343662	3.51834712936147	3.41727830972924	3.25185804292595	3.55364950978504
ENSMUSG00000037989.16	Wnk2	3.66957940446963	4.21779935093539	3.98222598845753	3.77826998761867	3.8446753313282	3.89916260517144
ENSMUSG00000015337.6	Endog	4.80038822382609	4.32318305148459	4.52973728646654	4.56185887527971	4.45324368222623	4.49658804329018
ENSMUSG00000033126.6	Ybey	0.659203164534581	0.0845577745258755	0.475800099196521	0.464921308922338	0.23674196798632	0.486615240614043
ENSMUSG00000022750.19	Klhl22	2.19912695934851	2.88741745204587	2.60534973359963	2.33966611321629	2.54231257192081	2.62953524218958
ENSMUSG00000030737.18	Slco2b1	0.585109638588906	1.49038089310984	1.10943243397755	0.791801284397443	1.25022793015431	0.915657555671182
ENSMUSG00000020836.16	Coro6	6.06589277955357	6.5584247347436	6.42999800177282	6.30336408847008	6.46541757410715	6.24175419318301
ENSMUSG00000042520.17	Ubap2l	2.1118627929468	2.36701321634361	2.31943771241694	2.17111443593745	2.31017031383581	2.28226714239744
ENSMUSG00000044791.17	Setd2	1.58497393752812	2.20782272775417	1.75480314874501	1.53868097958679	1.92562403796594	1.77868490059766
ENSMUSG00000008450.9	Nutf2	4.08722011494644	3.7551706658536	3.88283840540902	4.02673819405649	3.82076603623825	3.89612375267756
ENSMUSG00000068917.13	Clk2	1.77927826522971	2.14810582187833	1.91567455749967	1.76272384910754	1.91060096522748	1.93388174073705
ENSMUSG00000025024.8	Smndc1	3.0599622037171	3.61765478925513	3.38220526142844	3.32101947769965	3.51501806783086	3.52320904813923
ENSMUSG00000014769.11	Psmb1	4.27677709820391	4.80611702943435	4.72799752431717	4.55291975323084	4.69442799053098	4.93754308971406
ENSMUSG00000058704.10	Memo1	2.50485490269755	2.04194032435568	2.09014617470271	2.11661752900931	1.99932444431694	2.08627117406932
ENSMUSG00000038848.15	Ythdf1	3.67709242804294	4.24223288100226	3.93659255403399	3.79799543828557	4.03622191892588	4.02172731498928
ENSMUSG00000034021.16	Pds5b	2.31485333681839	1.71742176255198	1.64732364813602	2.0681568358012	1.72064643024401	1.6628135468287
ENSMUSG00000041695.3	Kcnj2	3.3480981657731	4.20196112487642	3.89755172932466	3.82062319953415	4.1335325208721	3.79849692841765
ENSMUSG00000032245.13	Cln6	2.13103733776808	2.65603603420419	2.51434115338815	2.3974065213256	2.56904643542998	2.45807367695716
ENSMUSG00000030870.13	Ubfd1	1.64057422175296	2.59511887524177	2.10767612650602	1.63918758558544	2.08646824333869	2.12950013883606
ENSMUSG00000003848.15	Nob1	2.82825440116994	3.40630293658187	3.26610650760958	2.94349337650274	3.20460806159845	3.34496904786346
ENSMUSG00000047098.19	Rnf31	1.3119015816045	1.75406146860191	1.54594778403214	1.37225119190258	1.50988954075742	1.48241676773715
ENSMUSG00000031984.9	2810004N23Rik	3.1259112923706	2.87301480002201	3.07902096995251	3.14138850010018	2.99262521710341	3.02333052784319
ENSMUSG00000063049.5	Ing2	2.33599861488213	2.83768087110885	2.47754695750055	2.30685705254109	2.35206396932948	2.56040696114693
ENSMUSG00000043091.10	Tuba1c	0.0718976774761781	1.73354712403529	0.952432754799929	0.304327486526469	1.02511916462105	0.964852890502673
ENSMUSG00000034449.8	Dhrs11	4.46034907810614	3.82167797202201	4.39024878672678	4.22806215660538	4.17952020007333	4.18722666544723
ENSMUSG00000023495.14	Pcbp4	3.71801425743811	3.27575653214149	3.73192526685344	3.51350234788818	3.51284230502315	3.57496651304349
ENSMUSG00000056076.14	Eif3b	4.73763265431177	5.09954737955307	5.01952615307132	4.89793308312069	5.01783103384099	5.09768277233824
ENSMUSG00000053470.14	Kdm3a	0.767269162746189	1.48450256846419	0.848566684321174	0.973247126241698	1.33404365086926	1.00516826948707
ENSMUSG00000032076.21	Cadm1	0.039323248577558	-1.39061412317966	-0.395756175981202	0.358881837849897	-0.640138603726119	-0.234046604842337
ENSMUSG00000017478.16	Zc3h18	2.06974954518418	2.48954881773938	2.37194261703321	2.15009992037704	2.30357988707174	2.44912689569531
ENSMUSG00000046062.6	Ppp1r15b	2.19922800179536	2.84626551886917	2.47919096810447	2.29490579201579	2.57002551289852	2.55173588087555
ENSMUSG00000041303.8	Gtf3c3	1.27864544633038	1.86512045364616	1.04938607918015	1.2734789268609	1.53949237694858	1.30281991323622
ENSMUSG00000021218.11	Gdi2	2.84697679296812	3.26475802044971	3.02526381638047	3.01657831294101	3.17813524027429	3.16872250289661
ENSMUSG00000022525.14	Plaat1	4.4748249370823	3.92042796766317	3.95950832955777	4.27930589944519	4.088199293378	3.93505797180295
ENSMUSG00000044986.11	Tst	2.44672926483267	1.79901460268621	2.27708186303709	2.09795418981604	1.99022034482283	2.34474645866757
ENSMUSG00000067722.5	BC003965	3.09237109929524	2.77251597218149	2.83567974007109	2.98588359804312	2.75517348406809	2.79449202755751
ENSMUSG00000034403.17	Pja1	2.30738801411745	1.92413065140503	1.97708956915418	2.23401154346667	2.07971177202702	1.95393485108003
ENSMUSG00000031701.7	Dnaja2	6.11480973558009	6.60063574547947	6.39930437085763	6.23012362112701	6.40065686369922	6.53857128193791
ENSMUSG00000025216.10	Lbx1	5.13136640392396	4.42962086455106	5.23946372673647	4.97768933787365	4.80584404009535	5.01687803303653
ENSMUSG00000032641.19	Gpr19	0.0553558007172899	0.867882522479111	0.139307470057614	0.277377730496383	0.620468080827579	0.324138446913796
ENSMUSG00000026836.16	Acvr1	2.09391693351929	1.35329577649311	2.13589886389193	1.76848927966123	1.89576460102134	1.92807443690235
ENSMUSG00000071528.5	Atp5md	6.20980771565728	5.82360235663039	5.94949742911755	6.09937154763488	6.00527401005661	6.04952881695253
ENSMUSG00000027381.17	Bcl2l11	-0.211075900201838	0.996604938910992	-0.0878277986460794	0.0399087209806067	0.750223023276814	0.084393211478873
ENSMUSG00000027829.16	Ccnl1	2.04795959218873	2.51978420636671	1.94905350415155	2.07072117694349	2.31437587851588	2.04277443032548
ENSMUSG00000030245.11	Golt1b	2.68298596552156	2.22473754304722	2.23226748486172	2.73702598117862	2.32555209550976	2.45060656757512
ENSMUSG00000050164.12	Mchr1	0.810452939358371	-1.53401590651611	1.10203503811028	0.589216076975875	-0.851841717603215	1.29949815268319
ENSMUSG00000036810.17	Cnep1r1	3.38981806817795	3.0392616818309	3.29802596731038	3.40146753841597	3.09965241569262	3.35559977332016
ENSMUSG00000030699.17	Tbx6	-0.442827953380305	0.80357483624	-0.382593063480035	-0.125717854621104	0.381764896338336	0.00232988915699732
ENSMUSG00000034007.11	Scaper	0.587286747639502	1.16387145809917	0.761026037396166	0.805028852208569	1.14281594821347	0.891924236564512
ENSMUSG00000028967.11	Errfi1	3.08700044153103	4.24034658663628	3.22887352176696	3.18811209357379	3.4030636570369	3.03182042833688
ENSMUSG00000041891.17	Lman1	2.82798630714921	2.30316461422241	2.46357746769314	2.60078537685294	2.40588353199391	2.37098634805994
ENSMUSG00000079317.11	Trappc2	2.32830837341377	1.92093426685242	2.01178285452716	2.21431139750151	2.05789067405879	2.20312744100726
ENSMUSG00000024099.16	Ndufv2	7.01902362471544	6.65623617593121	6.7765151517487	6.88431187334335	6.77125077467704	6.85084026904186
ENSMUSG00000022529.12	Zfp263	1.36243031375444	1.99745137665543	1.39261139506618	1.38385326541135	1.70764600646439	1.43326441990772
ENSMUSG00000034880.8	Mrpl34	5.31190060053101	4.82149098752248	5.01590418294989	5.13624109630393	4.864761545158	5.04775055308179
ENSMUSG00000020659.17	Cbll1	1.52895184348038	2.10427970946479	1.31748934695245	1.55725936581808	1.69756559390246	1.43812641794151
ENSMUSG00000010057.9	Nprl2	2.28824305142613	1.75051260724651	2.21287797310487	2.34776930275101	2.06171002392415	2.30532412935389
ENSMUSG00000075000.12	Nrbf2	2.78147341790551	3.39369824791402	2.8726871073023	2.76439145026435	3.28057701027864	3.09497635005014
ENSMUSG00000032459.10	Mrps22	2.01858641153791	1.56740407319844	1.62380254627313	1.87204579201225	1.66503637898647	1.64366043754032
ENSMUSG00000043079.18	Synpo	4.14572697963433	4.70517003624476	4.52752258909725	4.49738979280257	4.83820489333455	4.58800298576034
ENSMUSG00000022884.17	Eif4a2	6.16659071407521	6.6693674676144	6.44216131486968	6.21055395257096	6.46331883224124	6.6195509919286
ENSMUSG00000022721.20	Trmt2a	1.03900306674504	1.45985575115312	1.27672953286001	1.21900201316685	1.33099946095526	1.27768063326305
ENSMUSG00000028618.12	Tmem59	5.05694019001197	5.31486857027995	5.17532454101595	5.16053226140617	5.18002964839556	5.21797148702543
ENSMUSG00000028706.15	Nsun4	1.86460094049186	1.47878495283352	1.72252611918247	1.80789614781893	1.78262821887088	1.75517281703204
ENSMUSG00000074922.2	Fam122a	3.81881992678069	3.18176463871053	3.56008674625513	3.6437929733651	3.23452045170505	3.42221947437285
ENSMUSG00000079197.11	Psme2	3.30270622805192	2.88224809533038	3.14126672890052	3.29167158241914	3.08834221188002	3.39335585119261
ENSMUSG00000019975.13	Ikbip	0.772877726447555	-0.0407249620013113	0.24689521220154	0.538396883841965	0.110970133708625	0.0926104433840252
ENSMUSG00000023243.10	Kcnk5	-1.59964022992466	0.170737564271181	-1.38651529883263	-1.22707146853233	-0.886821414846733	-1.01389659678572
ENSMUSG00000053293.10	Pom121	1.83029859170655	2.39200377170234	2.04746736582669	1.92196255895275	2.05611968582846	1.94239850942786
ENSMUSG00000031627.10	Irf2	1.22309726337899	1.94196980467135	1.47036488356445	1.29132091370217	1.56715336556278	1.44264494432853
ENSMUSG00000020782.19	Llgl2	0.535540841933679	1.48038428262526	1.37550816223036	0.940223193913347	1.40795399740011	1.53295749430127
ENSMUSG00000024026.14	Glo1	3.23648567975863	2.92079785741611	2.99690611801416	3.20888988211921	3.02366054944374	3.06928045518863
ENSMUSG00000016757.12	Ttll12	1.08589256147469	0.521520868757059	0.493956016420098	0.901853067871	0.601781938632407	0.524890720686097
ENSMUSG00000049878.14	Rlf	0.533962715397582	1.12260709123078	0.750233370582838	0.588320117416471	0.842610754620418	0.849820699186591
ENSMUSG00000026966.7	Ssna1	3.6902232532018	3.29562784442445	3.60295808316039	3.56017223487966	3.36890075202295	3.65849910990063
ENSMUSG00000058239.14	Usf2	4.23595918766613	3.8916432680206	4.07927536160636	4.19393908361792	4.0501951767523	4.09640013926407
ENSMUSG00000029862.17	Clcn1	5.48614134624098	4.608619968824	5.15273910063614	5.4048569437175	5.0764763600713	4.93130854953159
ENSMUSG00000020962.15	Gtf2a1	1.89297169728923	2.61667082478762	2.15249923032316	1.99688391301506	2.34175892124331	2.24523645202955
ENSMUSG00000032869.16	Psmf1	1.10171794888728	1.55009365757276	1.31195297697244	1.1613042667797	1.37152823800459	1.39498855787763
ENSMUSG00000044716.13	Dok7	2.25959951481525	1.40423956818794	2.52557569943346	2.1857965838678	2.16264542296646	2.32293285300217
ENSMUSG00000036617.18	Etl4	2.70319065017546	3.53489068279442	3.1258869199073	3.09513652145544	3.63246376160233	3.32624678356588
ENSMUSG00000033610.17	Pank1	1.25930077774674	2.87910411969194	1.42221921001417	1.70051832611451	2.86846338915251	1.35959881547844
ENSMUSG00000056666.14	Retsat	3.21931829990719	4.06310448387534	3.95726600922807	3.49857917147195	3.88972273451693	3.78166284264194
ENSMUSG00000038342.16	Mlxip	3.84637295507791	4.40406917770354	4.10688106212931	4.01716316203471	4.29378286820462	4.04903978800503
ENSMUSG00000011752.8	Pgam1	2.05878803320146	1.37694640382848	1.92225386820741	1.87422699448495	1.79362577460361	1.66020108852838
ENSMUSG00000040167.17	Ikzf5	2.03422060422818	2.60798441190347	2.35672740178623	2.23344004312291	2.50782552774524	2.47983033956486
ENSMUSG00000024937.16	Ehbp1l1	6.48225032132466	6.01202442168022	6.2457974801815	6.42522693725468	6.30516625736756	6.19354236526707
ENSMUSG00000026784.15	Pdss1	1.15842665897278	0.627557820645651	0.80759519585453	0.886245939163403	0.768023306026079	0.46570623593171
ENSMUSG00000052533.15	Nup188	0.822320161389456	1.26784645442208	0.985427746054354	0.877979183262436	1.02520869680294	1.01703694328306
ENSMUSG00000000561.15	Wdr77	1.71225328237763	2.19248764606463	1.86117325099421	1.78195357678723	1.86964633369848	1.87254993545957
ENSMUSG00000006050.13	Sra1	3.81621306316274	4.38841328215968	3.99328670647392	3.88593797415784	3.79665241735412	4.04792188063046
ENSMUSG00000042680.9	Garem1	-0.464370265276887	0.878708617700506	0.201008477872066	-0.0839715561093478	0.560045896387447	0.419644127492812
ENSMUSG00000051234.7	Rnf7	5.77910373411196	5.45538880496038	5.54166105628008	5.77691174963646	5.56468817291204	5.65581714739204
ENSMUSG00000025377.15	Tepsin	1.281496298869	0.747003640089903	1.13607278300118	1.11148914524778	0.780456847001967	0.952271902497977
ENSMUSG00000024594.10	Prrc1	2.08726156758156	2.62280629975764	2.39291511347569	1.94988020344687	2.53281451611507	2.32565333250597
ENSMUSG00000030990.19	Pgap2	2.03182145876358	1.5870916909481	1.66841682099945	1.95577476197859	1.78712126411206	1.78899836145365
ENSMUSG00000019278.6	Dpep1	2.37300485121476	3.33263136241318	3.00514834072358	2.45527265770163	2.9358002007613	2.7685481029927
ENSMUSG00000035545.14	Leng8	4.70973031044772	5.1846878984065	4.80183780191813	4.80848032951059	4.91616942592527	4.68125669775008
ENSMUSG00000030061.17	Uba3	2.87374644552318	2.53928823741887	2.71651928592855	2.75723139930994	2.68792046033789	2.78121650113673
ENSMUSG00000030942.9	Thumpd1	3.05931236742291	3.55154526210241	3.16801085060236	3.15620377210271	3.39843243773277	3.32526340492116
ENSMUSG00000002379.8	Ndufa11	6.7874790327996	6.39116331474384	6.55891449940701	6.59093267658932	6.57084808494782	6.63727849170056
ENSMUSG00000025995.17	Wdr75	1.60808734631139	2.25509179202256	1.81447843615492	1.70921950585461	1.9678871126953	2.10226300082235
ENSMUSG00000008658.17	Rbfox1	5.69472011608686	6.27018725338395	6.02583499167655	5.95997657711775	6.03041999196958	6.17980677056984
ENSMUSG00000030521.12	Mphosph10	2.14083692645759	2.92088582423197	2.45868294172819	2.22468483541066	2.6170750225674	2.71298733664227
ENSMUSG00000005373.14	Mlxipl	4.3392899812203	3.46144409260564	4.06792450929627	4.05455430298427	3.7660648734254	3.69570314272047
ENSMUSG00000041096.14	Tspyl2	2.64152937831311	3.15549566263185	2.91911124585325	2.61686689975322	2.92170022081529	3.06101044453214
ENSMUSG00000040761.17	Spen	1.44778528141958	2.21417920194338	1.95029701906444	1.46441481108601	1.93967292014368	1.75212963429601
ENSMUSG00000015839.7	Nfe2l2	3.22324794177521	4.31795119787793	3.51008042250523	3.53803320449722	3.93137413628228	3.65619977328766
ENSMUSG00000050144.14	Slc25a44	3.20134205463032	3.64547705783528	3.58246215586226	3.26107947611203	3.39416412596925	3.57198884739166
ENSMUSG00000021374.11	Nup153	3.03703579245723	3.72216292720256	3.37737366794009	2.91930695435363	3.39887980154248	3.4809190487143
ENSMUSG00000032633.13	Flcn	4.24752011982167	4.93665081862463	4.30443139703768	4.37870594234743	4.54192052424021	4.44379008605367
ENSMUSG00000016018.5	Mtrex	2.7626433458121	3.09608216751051	2.89169159767461	2.86819841170171	2.93631755567997	2.92138608316715
ENSMUSG00000064373.14	Selenop	5.3185831069936	5.8658820815234	5.57744931004687	5.48097378281643	5.6348844755731	5.51740012581333
ENSMUSG00000035181.7	Heatr5a	0.555010989635288	-0.428584804457388	0.404248653120024	0.399984377467311	-0.0292319296838645	0.287153512575102
ENSMUSG00000032602.7	Slc25a20	3.76094556211133	4.323719108827	4.3981114760613	4.13939686044376	4.47484460316067	4.341295965442
ENSMUSG00000030105.9	Arl8b	4.60958897935133	5.0552237742171	4.80057691392957	4.76890427175362	4.89015973005139	5.00134056363982
ENSMUSG00000039463.15	Slc9a8	2.15231321259682	2.49334018536728	2.21819213806474	2.23623232302727	2.25075668146673	2.17179888428556
ENSMUSG00000042099.17	Kank3	3.12923242985315	3.79930389462491	3.3620566086372	2.90818402885213	3.3115135381736	3.08939830909004
ENSMUSG00000053819.17	Camk2d	1.4212076227958	0.795700173863881	0.90688172466392	1.29391509383713	1.11167410984241	0.926782047667726
ENSMUSG00000036104.13	Rab3gap1	1.78911884932721	2.19026391231252	1.89990714603535	1.95693807357223	2.16469398955273	1.93388825107335
ENSMUSG00000005505.13	Kbtbd4	2.51310969864457	2.04571237223257	2.44272882778574	2.56113122090506	2.34397119726356	2.44168560611652
ENSMUSG00000036323.15	Srp72	3.06999836553951	3.31730150383339	3.1404794160636	3.13024571514505	3.26480963708544	3.09849022450799
ENSMUSG00000071317.5	Bves	4.22123293087736	3.87567349340982	4.06344907869842	4.21128935043511	4.02880856345237	4.12306984525155
ENSMUSG00000041341.11	Atg2b	1.06301578968617	1.81939142497402	1.29268725460835	1.08969599728572	1.45510092390879	1.34631371895917
ENSMUSG00000023953.10	Polh	1.58210977923846	1.07807890399544	1.43400370185172	1.52087276432208	1.27806532108206	1.39909883057628
ENSMUSG00000047343.5	Mettl21c	5.1180899421111	3.9636533150382	3.98664770723945	4.04837049529039	3.47315433221984	3.99165145438778
ENSMUSG00000033124.17	Atg9a	3.92045712671194	4.21892820169454	3.98120442214623	3.92881548470428	4.03720766903012	3.92425891721697
ENSMUSG00000039100.11	Marchf6	4.55837541527509	4.91852551459703	4.66770633156705	4.69934282677344	4.87401925735575	4.73780014882365
ENSMUSG00000075467.5	Dnlz	3.40053324145755	3.05585088563207	3.34692249400113	3.39567215133465	3.25118497099952	3.42847376088275
ENSMUSG00000034353.15	Ramp1	3.53997549268369	2.85583327197421	3.12623416098841	2.88714115216277	2.87912486805502	2.89012328643166
ENSMUSG00000051671.8	Coa6	4.05527882701285	3.56573981109763	3.76962213121451	4.05851507212043	3.68169063376769	3.7791367493834
ENSMUSG00000028124.16	Gclm	1.81476738388366	3.29373709523653	2.80129791287872	1.66948240957389	2.39824802875938	2.67576578279849
